Manager     : Starting ensemble at: 2023-08-23 09:15:21.324
Worker     2: sim_id    35: sim Time: 150.084 Start: 2023-08-23 09:23:01.203 End: 2023-08-23 09:25:31.287 Status: Not set
Worker     5: sim_id    41: sim Time: 89.822 Start: 2023-08-23 09:24:22.382 End: 2023-08-23 09:25:52.204 Status: Not set
Worker     5: sim_id    47: sim Time: 13.619 Start: 2023-08-23 09:25:52.207 End: 2023-08-23 09:26:05.826 Status: Not set
Worker     6: sim_id    44: sim Time: 93.820 Start: 2023-08-23 09:25:16.087 End: 2023-08-23 09:26:49.907 Status: Not set
Worker     2: sim_id    46: sim Time: 90.240 Start: 2023-08-23 09:25:31.288 End: 2023-08-23 09:27:01.528 Status: Not set
Worker     5: sim_id    48: sim Time: 59.852 Start: 2023-08-23 09:26:05.827 End: 2023-08-23 09:27:05.679 Status: Not set
Worker     3: sim_id    45: sim Time: 117.701 Start: 2023-08-23 09:25:24.173 End: 2023-08-23 09:27:21.874 Status: Not set
Worker     4: sim_id    43: sim Time: 156.951 Start: 2023-08-23 09:24:51.900 End: 2023-08-23 09:27:28.851 Status: Not set
Worker     3: sim_id    52: sim Time: 31.280 Start: 2023-08-23 09:27:21.876 End: 2023-08-23 09:27:53.156 Status: Not set
Worker     5: sim_id    51: sim Time: 55.946 Start: 2023-08-23 09:27:05.680 End: 2023-08-23 09:28:01.626 Status: Not set
Worker     5: sim_id    55: sim Time: 3.371 Start: 2023-08-23 09:28:01.628 End: 2023-08-23 09:28:04.999 Status: Not set
Worker     5: sim_id    56: sim Time: 13.340 Start: 2023-08-23 09:28:05.000 End: 2023-08-23 09:28:18.340 Status: Not set
Worker     6: sim_id    49: sim Time: 94.037 Start: 2023-08-23 09:26:49.909 End: 2023-08-23 09:28:23.946 Status: Not set
Worker     6: sim_id    58: sim Time: 14.469 Start: 2023-08-23 09:28:23.947 End: 2023-08-23 09:28:38.416 Status: Not set
Worker     4: sim_id    53: sim Time: 98.381 Start: 2023-08-23 09:27:28.852 End: 2023-08-23 09:29:07.233 Status: Not set
Worker     5: sim_id    57: sim Time: 59.279 Start: 2023-08-23 09:28:18.340 End: 2023-08-23 09:29:17.619 Status: Not set
Worker     2: sim_id    50: sim Time: 150.788 Start: 2023-08-23 09:27:01.529 End: 2023-08-23 09:29:32.317 Status: Not set
Worker     3: sim_id    54: sim Time: 102.098 Start: 2023-08-23 09:27:53.158 End: 2023-08-23 09:29:35.256 Status: Not set
Worker     2: sim_id    62: sim Time: 13.514 Start: 2023-08-23 09:29:32.319 End: 2023-08-23 09:29:45.833 Status: Not set
Worker     6: sim_id    59: sim Time: 69.510 Start: 2023-08-23 09:28:38.418 End: 2023-08-23 09:29:47.928 Status: Not set
Worker     4: sim_id    60: sim Time: 76.065 Start: 2023-08-23 09:29:07.234 End: 2023-08-23 09:30:23.299 Status: Not set
Worker     2: sim_id    64: sim Time: 41.091 Start: 2023-08-23 09:29:45.834 End: 2023-08-23 09:30:26.925 Status: Not set
Worker     4: sim_id    66: sim Time: 14.970 Start: 2023-08-23 09:30:23.301 End: 2023-08-23 09:30:38.271 Status: Not set
Worker     3: sim_id    63: sim Time: 68.985 Start: 2023-08-23 09:29:35.257 End: 2023-08-23 09:30:44.242 Status: Not set
Worker     6: sim_id    65: sim Time: 103.038 Start: 2023-08-23 09:29:47.929 End: 2023-08-23 09:31:30.967 Status: Not set
Worker     3: sim_id    69: sim Time: 47.734 Start: 2023-08-23 09:30:44.243 End: 2023-08-23 09:31:31.977 Status: Not set
Worker     5: sim_id    61: sim Time: 144.449 Start: 2023-08-23 09:29:17.619 End: 2023-08-23 09:31:42.068 Status: Not set
Worker     4: sim_id    68: sim Time: 67.926 Start: 2023-08-23 09:30:38.273 End: 2023-08-23 09:31:46.199 Status: Not set
Worker     4: sim_id    73: sim Time: 22.739 Start: 2023-08-23 09:31:46.200 End: 2023-08-23 09:32:08.939 Status: Not set
Worker     2: sim_id    67: sim Time: 132.287 Start: 2023-08-23 09:30:26.926 End: 2023-08-23 09:32:39.213 Status: Not set
